ID	Name	Description	Option
env_act_8	Smoke	The smoke spread over the area. Cause visibility loss.	
env_act_9	TNT	The enormous explosive on the arena. Its impact is destructive that even destroy terrain around.	
env_act_10	Demon Ward 	An enchanted staff. If enemies damage this magical area, they'll be cursed by the spell, making them take damage too.	
env_air_0	AirDrop	Mysterious box falling form the sky. Things inside are still unknown.	
env_gact_0	Sun Flower	It's a flower of the sun, not to be confused with sunflower. Sun Flower will increase Life Point for those who have found it.	
env_gact_1	Moon Flower	Flower of the moon. The bugs like to around this flower because it will feel powerful. Moon Flower will increase Energy Charge.	
env_fest_0	Pumpkin	The Halloween Pumpkin, you can destroy it to receive the {@material_halloween} in the period time of the Halloween event.	
BlockData			
block_0	Empty	Empty	
block_1	Grass	Tallgrass area. Can be used for hiding. Choosing to stay hidden in these areas is a good choice for every situation.	
block_2	Ground	Open ground area. You'll show yourself to the enemies, you can be targeted.	
block_3	Quicksand	Quicksand area. It reduces movement, making you unable to go around freely. 	
block_4	Pond	Pond area. Can be used for slipping away from chasing. Water can put out a dangerous flame. Being in the water can't attack enemies on the land, and vice versa.	
block_5	Rock	Sturdy rock area. No weapon damages can destroy it.	
block_6	Smoke	The smoke spread over an area. Cause visibility loss.	
block_7	Lawn	Open field area, You'll show yourself to the enemies. If it catches some raindrops, the area will grow a tall grass.	
BuffData			
bf_0	Barrier	Protected from the next instance of damage.	
bf_1	Quickened	Increases maximum movement distance.	
bf_2	Poison	Cannot use action items and abilities. To resolve it, go into the water if you can!	
bf_3	Silent	Cannot use action items and abilities.	
bf_4	Leaf Armor	Protected from the next instance of damage.	
bf_5	Speed Cross	Expand the moving area.	
bf_6	Hunted	Marked as prey.	
bf_7	Drunk	Cannot directly control movement. Stumble in a random direction each turn.	
bf_8	Honey 	Gains Energy every turn.	
bf_9	Vacuum	Steal an item targeted at you as your own.	
bf_10	Caged	Trapped. Cannot move.	
bf_11	Webbed	Trapped. Cannot move.	
bf_12	Feint	Prepares to retaliate with {@ab_wp_0}.	
bf_13	Dizzy	Attacks may miss their targets due to dizziness.	
bf_b_0	Quicksand	Reduces the number of movement direction.	
bf_b_1	Underwater	Cannot target or be attacked from the ground.	
bf_14	Stun	Cannot do anything.	
bf_15	Wonder Guard	Protect you from all instances of damage.	
bf_16	Fly	Reveal yourself. Reveal all enemies. Dodges all ground attack.	
bf_17	Voodoo Curse	Spirit linked to the bestower, causes you to take the same damage as them.	
RampageData			
rp_0	Hit	One damage in one turn	
rp_1	Double Hits	Double damage in one turn	
rp_2	Triple Hits	Triple damage in one turn	
rp_3	Killing Spree	Knock enemy out	
rp_4	Get The Flag	Collect flag(s)	
rp_5	Bullseye	Spot the enemy	
rp_6	Taunt	Successfully taunt	
rp_7	Bet	Correctly guess if the taunt will be successful or not	
rp_8	Victory	The last bug standing!	
rp_9	Endgame	Now you see who’s the winner of this match	
rp_10	Defeat	It’s okay. You lose, but you will live	
rp_11	Airdrop	Risking your life for the airdrop	
rp_12	Merge	Make your item better than ever	
rp_13	Trap	Strategically placing a trap	
rp_14	Destroy	Destroy obstacle in the arena	
rp_15	Hiding	Remain hidden the whole match	
rp_16	Healthy	Didn’t lose health the whole match	
rp_17	Bonus	Collect the bonus item at the edge of the arena	
rp_18	Grab	Destroy the block that has an enemy's bonus item	
rp_19	FirstBlood	First Blood	
rp_20	Immortal	Kill them all!	
rp_21	Recycle	Recycle unused item	
rp_22	Collector	Get all on the way	
rp_23	Scanner	Use the Bugs Scanner and found the enemy’s position	
rp_24	Double Kills	Knock 2 enemies out in one turn	
rp_25	Triple Kills	Knock 3 enemies out in one turn	
MapDisplayData			
training2	Training Ground		
random	Random		
duel_freestyle	Playground		
greenfield	Green Field		
greener_gardens	Greener Garden		
duel_water	Small Pool		
duel_sand	Starfield		
freestyle	Greensward		
break	2 Caps		
2sides	2 Sides		
woodland	Woodland		
swamp	Wetland		
x-cross	X-cross		
orchid	Orchid		
desert	Badland		
jungle	Jungle		
battlecry	Battle Cry		
driftwood	Driftwood		
summer	Summer		
classic_survival	Classic Survival		
PlayModeData			
mode_train	Training Ground	For newbie training, before entering The Last Bug competition	
mode_duel	Duel	Duel is 1 VS 1 match mode of The Last Bug competition. For practicing before entering the real arena!	
mode_ffa	Free For All	Free For All is a challenge mode of The Last Bug competition. Only experienced 4 challengers can enter the arena!	
mode_team	Team Mode	Coming soon...	
mode_arcade	Arcade	Coming soon...	
mode_creator	Creator	Coming soon...	
CostumeData			
yp_normal	Default	{d@category_Skin}	
yp_common_1	Small Seal	{d@category_Skin}	
yp_common_2	Tortilla	{d@category_Skin}	
yp_common_3	Tiny Iris	{d@category_Skin}	
yp_common_4	Camouflage	{d@category_Skin}	
yp_uncommon_1	Little Boy	{d@category_Skin}	
yp_uncommon_2	Farmer	{d@category_Skin}	
yp_uncommon_3	Cool Guy	{d@category_Skin}	
yp_rare_1	Legendary	{d@category_Skin}	
yp_rare_2	Scarecrow	{d@category_Skin}	
jm_normal	Default	{d@category_Skin}	
jm_common_1	Brick	{d@category_Skin}	
jm_common_2	Carmine	{d@category_Skin}	
jm_common_3	Taffy Pink	{d@category_Skin}	
jm_common_4	Noir	{d@category_Skin}	
jm_uncommon_1	Healer Maid	{d@category_Skin}	
jm_uncommon_2	Little Girl	{d@category_Skin}	
jm_rare_1	Holy Priest	{d@category_Skin}	
mk_normal	Default	{d@category_Skin}	
mk_common_1	Pumpkin	{d@category_Skin}	
mk_common_2	Blue Nature	{d@category_Skin}	
mk_common_3	Crimson	{d@category_Skin}	
mk_common_4	Ranger	{d@category_Skin}	
mk_uncommon_1	Firework	{d@category_Skin}	
mk_uncommon_2	Private	{d@category_Skin}	
mk_rare_1	True Bloodline	{d@category_Skin}	
rk_normal	Default	{d@category_Skin}	
rk_common_1	Lava Shadow	{d@category_Skin}	
rk_common_2	Iron Crocodile	{d@category_Skin}	
rk_common_3	Star Iris	{d@category_Skin}	
rk_common_4	Chocolate	{d@category_Skin}	
rk_uncommon_1	Old Time	{d@category_Skin}	
rk_uncommon_2	Sky Wing	{d@category_Skin}	
rk_rare_1	Space	{d@category_Skin}	
sp_normal	Default	{d@category_Skin}	
sp_common_1	Cinnamon	{d@category_Skin}	
sp_common_2	Poison	{d@category_Skin}	
sp_common_3	Monochrome	{d@category_Skin}	
sp_common_4	Golden Silk	{d@category_Skin}	
sp_uncommon_1	Blacksmith	{d@category_Skin}	
sp_uncommon_2	Toy Maker	{d@category_Skin}	
sp_rare_1	Sp-00D	{d@category_Skin}	
kr_normal	Default	{d@category_Skin}	
kr_common_1	Cocoa	{d@category_Skin}	
kr_common_2	Thunder	{d@category_Skin}	
kr_common_3	Bloody	{d@category_Skin}	
kr_common_4	Blue Kill	{d@category_Skin}	
kr_uncommon_1	Ripper	{d@category_Skin}	
kr_uncommon_2	Death Row	{d@category_Skin}	
kr_rare_1	Bounty Hunter	{d@category_Skin}	
jz_normal	Default	{d@category_Skin}	
jz_common_1	Cherry	{d@category_Skin}	
jz_common_2	Lady In White	{d@category_Skin}	
jz_common_3	Tropical	{d@category_Skin}	
jz_common_4	Autumn	{d@category_Skin}	
jz_uncommon_1	Spite	{d@category_Skin}	
jz_uncommon_2	Witch	{d@category_Skin}	
jz_rare_1	Shaman	{d@category_Skin}	
jz_rare_2	Sweet Curse	{d@category_Skin}	
wp_normal	Default	{d@category_Skin}	
wp_common_1	Emerald	{d@category_Skin}	
wp_common_2	Hawk	{d@category_Skin}	
wp_common_3	Velvet	{d@category_Skin}	
wp_common_4	Citrus	{d@category_Skin}	
wp_uncommon_1	Secret Agent	{d@category_Skin}	
wp_uncommon_2	Wespe Rock	{d@category_Skin}	
wp_rare_1	Countess	{d@category_Skin}	
acc_angel_1	Halo	{d@category_Accessorie}	
acc_aura_1	Aura	{d@category_Accessorie}	
acc_balloon_1	Balloon	{d@category_Accessorie}	
acc_beard_1	Beard	{d@category_Accessorie}	
acc_bodylightning_1	Static	{d@category_Accessorie}	
acc_bugwing_1	Wing	{d@category_Accessorie}	
acc_fairy_1	Fairy	{d@category_Accessorie}	
acc_glasses_1	Glasses	{d@category_Accessorie}	
acc_glasses_2	Nerdy Glasses	{d@category_Accessorie}	
acc_glasses_3	Deal With It	{d@category_Accessorie}	
acc_face_1	Cute Blush	{d@category_Accessorie}	
acc_glove_1	Glove	{d@category_Accessorie}	
acc_punchlightning_1	Electric Fist	{d@category_Accessorie}	
acc_halloween_glove_1	Zombie Glove	{d@category_Accessorie}	
acc_halloween_glove_2	Mummy Glove	{d@category_Accessorie}	
acc_halloween_mask_1	Halloween Mask	{d@category_Accessorie}	
acc_halloween_nut_1	Head Nut	{d@category_Accessorie}	
acc_halloween_crossofgod_1	Halloween Cross	{d@category_Accessorie}	
acc_halloween_casket_1	Halloween Coffin	{d@category_Accessorie}	
			
MVPData			
m_none	In Game...	This player is still alive in the match.	
m_0	Fodder	Barely did anything before being defeated.	
m_1	Hunter	Frequently attacks and defeats their enemies.	
m_2	Fervant	Frequently obtains Rampage Points.	
m_3	Shadow	Remains hidden and avoid attacks for a very long time.	
m_4	Perfect Win	Win by collecting 3 flags.	
m_5	Playful	Frequently uses action items and abilities.	
m_6	Hawk-eyed	Frequently accurately attacks their enemy.	
FinishHim			
finish_0	Grave	Finishing shot with the grave.	
finish_1	Helmet	Finishing shot with the soldier helmet.	
finish_2	Teddy Bear	Finishing shot with the teddy bear.	
finish_3	Burn	Finishing shot with the burning fire!	
finish_4	Firework	Finishing shot with the firework.	
Shovel			
shovel_0	Ordinary Shovel	A handy shovel. Simple but useful. Use it to dig a block nearby for an item, or to strategically ruin your enemies' plans.	
shovel_1	Apple Shovel	A very yummy looking shovel. Increases chance of obtaining {@act_4} upon excavation.	
shovel_2	Energy Shovel	An energytic shovel that wont go out without a bang. Increases chance of obtaining {@Energy} upon excavation.	
shovel_3	Rampage Shovel	Vandalism has never been as rewarding as this. Increases chance of obtaining {@material_gift} upon excavation.	
shovel_4	Coin Shovel	This shovel attracts money like a ponzi scheme. Increases chance of obtaining {@Coin} upon excavation.	
shovel_5	Lucky Shovel	Just by holding this, you felt very lucky already!	
shovel_6	Long Shovel	When you need to dig a very very deep hole... Or digging a little further.	
shovel_7	Carnage Shovel	With the design that pays homage to the god of destruction, this shovel unearth things that could be... Unnatural.	
Parachute			
parachute_0	Parachute	Basic parachute.	
			
RankData			
BRONZE	Bronze		
SILVER	Silver		
GOLD	Gold		
PLATINUM	Platinum		
DIAMOND	Diamond		
MASTER	Master		
TutorialData			
Tutorial Dialog                                                                                                                                                                                                        			
intro_welcome		Welcome to the Arena of Bugs. This is [[Yippo]], your champion. Tell him what to do!	
intro_shovel		Let's [[dig]] for an [[item]].	
intro_seebot		Pay attention to what's going on.	
intro_holditem		[[Hold down]] on an item for details, try it out!	
intro_missile		Time to [[fight back!]]	
intro_timer		Always check your [[time]] and spend it wisely!	
intro_energy		Good job! You got bonus energy from the flag. Let's try to use an ability.	
intro_ability		Time to use [[ability!]]	
intro_letfree		Now you can continue the training by yourself. Go ahead!	
intro_damage		Oops! Your Life Point remains only 2 points, take care of yourself!	
Tutorial Infographic                         			
intro_info_win	How to win	Collect 3 flags. OR Survive through the game and be the last bug standing.	
intro_info_idle	Idle Items	Supply[n] Drink to fill up energy safely and remain [[hidden]].[n] Shovel[n] Dig for [[something good]] (hopefully). This reveals where you are.[n]	
intro_info_hide	Hide	Hide and stay out of sight by moving onto a grassy block.[n] Grass[n] Bush[n] Tree	
intro_info_edge	Move Inward	Stay away from the edges, the champion takes damage from collapsing blocks.	
intro_info_hint	Hint	When a champion reveals itself, it left a [[Hint]] behind for a while.[n] Since champions could move 1 tile at a time, they must be next to a hint.	
Tutorial Objective			
intro_chapter1	What to do		
intro_chapter2	How to win!		
tt_obj_dig	Find an Item		
tt_obj_hide	Move to Hide		
tt_obj_fight	Fight Back		
tt_obj_flag	Get The Flag		
tt_obj	Objective		
Tutorial Feature Unlocking			
unlock_compete	Compete	Blah blah  blah  blah  blah  blah  blah  blah  blah  blah  blah  blah  blah	
			
			
			
			
			
			
			
			
			
			
			
			
			
General text			
none	None		
yes	Yes		
no	No		
ok	OK!		
done	Done		
cancel	Cancel		
accept	Accept		
close	Close		
back	Back		
select	Select		
choose	Choose		
gamemode	Game Mode		
matchmaking	Matchmaking		
matching	Matching		
finding	Finding		
map	Map		
ready	Ready		
find	Find		
code	Code		
quickplay	QUICKPLAY		
practice	Practice	Practice mode. You can create and custom your own match, to master your skill before a real match.	
compete	Compete	Compete mode, random matching. You'll never know what or who is waiting for you, but there's a lot of reward at the end of course! [n] (whisper) If you met other player's champion and successfully attack them, you'll get a reward gem!	
casual	Casual	Casual mode, a friendly match. You can create a match and invite your friends to join, or joining other's existed room. There's a small reward for you in the end.	
letsgo	Let's go		
menu_champion	Champions	Champions Menu	
menu_mission	Mission	Mission Menu	
dailymission	Mission	Daily Mission	
achievement	Goals	Goals	
menu_inventory	Inventory	Inventory Menu	
menu_market	Market	Market Menu	
resource_exchange	Exchange	Is the financial tight or not? You can exchange the red gems to the gold coins here!	
coming	Coming Soon..		
summon	Buy		
rent	Rent		
claim	Claim		
delete	Delete		
completed	Completed!		
reward	Reward:		
loading	Loading		
waiting	Waiting		
tap_continue	Click to continue		
max	Max		
			
			
			
			
			
ItemBag			
stash	Stash	Stash Item	
costume	Costume	Champion Costume	
remain	Remaining:	Remaining: {$amount}	
use	Use		
champion	Champion		
slot	Slot		
Head	Head		
Body	Body		
Hand	Hand		
Foot	Foot		
Skin	Skin		
option	Costume Ability	Special ability for {@costume} .Besides dressing up to show your friend, you can {@enhance} to increse more advantage over your enemies.	
none	None		
custom	Custom		
dressup	Dress Up		
enhance	Enhance	Enhance a special ability to champions' {@costume} , to have advantage over your enemies or support your strategy. Each type of ore gives difference ability values. 	
enhanced	Enhanced	Warning. This {@costume} is already enhanced.	
enhance_defaultcostume	Default Costume	Default {@costume} can't be enhanced.	
PlayMode & Matchmaking			
mode_duration	Turn Duration		
mode_player	Number of players		
bt_create	Create		
bt_join	Join!		
more	More		
watingplayer	Waiting....	Another player	
goodluck	Good Luck!		
friend	Friend		
bot	Bot		
bt_setup	Setup		
lb_hostname	Host		
lb_playercount	Players		
droprate	Drop Rate		
			
			
			
			
Friend			
nofriend	No players in the list.		
notfound	Find not found.		
input_findfriend	Name or Email		
invitetojoin	Invite	Invited you to join.	
input_code	Enter Code		
bt_add	Add		
bt_invite	Invite		
bt_unban	Unblock		
status_Offline	Offline		
status_Online	Online		
status_Waiting	Waiting		
status_Playing	Playing		
status_Idle	Idle		
option_profile	Profile		
option_blacklist	Blacklist		
option_report	Report		
option_all	All Game Mode		
Alert			
Wing	Auto Warp	Unable to move around.	
OneWay	Imprisoned	Can't move to another block.	
AutoWalk	Auto move	Must move to some block	
cant_selfaction	Cannot target self	Unable to use on yourself.	
cant_action	Cannot act	Unable to use all actions.	
no_area	Out of area	Unable to use it in this position.	
cant_digground	Cannot dig	The destroyed block is empty.	
notenough_energy	Not enough energy		
no_flag	No place for a Flag to spawn		
unactionmovement	Cannot move		
keepbag	Auto Keep Bag		
Dead	{$name} is defeated.		
Grant	Obtain a bonus {$item}!		
Kill	{$name}		
			
			
ShopPage + Resources			
deal	Deals	Special Deals	
shop	Shop	Item Shop	
exchange	Exchange	Exchange	
cash	Cash	Cash Shop	
recommend	Recommend!		
limitperday	Limit:		
recycle	Recycle		
request	Request		
expired	Expired		
day	Day		
days	Days		
Coin	Coin	Golden coin, the main currency used in the bug community. It's a common reward. There're many ways to get it, such as join the competition in {@compete} or {@casual} mode, or complete a mission.	
Gem	Gem	Curious where these red gems come from? If you meet another player's champion in {@compete} mode, waste no time and hop in the fight. You will get the gem as a reward! You can also get it by opening a {@chest_winner} if you're lucky. Use it wisely!	
Jigsaw	Jigsaw	Jigsaw. You can say it's a consolation prize for getting the same costume over and over, but this is life! At least you can use it to trade for a costume in {@menu_market}!	
LeafPoint	Leaf Point	Leaf Point, the reward of growth. You'll receive it whenever you or your champions leveled up. Unlock champions' {@ability} to improve your gameplay tactics to another level!	
Exp	Exp	Your Experience. For a player who wants to grow faster and collect rewards or other reasons, we suggest you join {@compete} mode!	
CharacterExp	Expertise	The expertise of using a champion. For a player who wants to level up their expertise and unlock champion's {@ability}, you can take the champion you want joining {@compete} mode more often.	
category_Material	Material	Material for crafting. Collect them and don't forget to visit {@menu_market}. Maybe there's something interesting to trade.	
category_Booster	Booster		
category_Blueprint	Blueprint		
RealMoney	Money		
category_Resource	Resource		
category_Shard	Shard		
category_Chest	Chest		
category_Accessorie	Accessory	Champion's Accessory. Dress up your champion to stand out from the arena.	
category_Skin	Skin	Champion's Skin. Dress up your champion to stand out from the arena.	
category_Costume	{@category_Skin}	{d@category_Skin}	
category_Pocket	{@info_pocket}	{d@info_pocket}	
category_FinishHim	{@info_finishhim}	{d@info_finishhim}	
category_Others	General		
category_Event	Event		
			
			
CharacterPage			
nextreward	Next reward		
doubletap_equip	Double click to equip		
ab_select	Select an ability.		
ab_main	Main ability		
ab_passive	Passive ability		
ab_reqprevious	Require previous ability		
ab_slotunlocking	Unlocking ability slot 	To unlock the last ability slot and equip more ability, you'll have to train until your champion reach lv.10!	
bt_equip	Equip		
bt_unequip	Unquip		
bt_unlock	Unlock		
bt_general	General		
bt_history	History		
bt_send	Send		
empty	Empty		
inuse	Inuse		
about	About		
promoting	Do you want this champion?	Do you want this champion?	
			
ProfilePage			
lv	Lv.		
level	Level		
rank	Rank		
trophies	Trophies		
game	Game		
win	Victory		
lose	Defeat		
rec_killall	Immortal		
rec_bestrampage	Best Rampage		
rec_perfectwin	Perfect Win		
rec_wincotinue	Win Streak		
mostplayed	Most Played		
mvpstyle	Role Playing Style		
vote	Vote		
private	Private Profile		
rampage	Rampage		
addfriend	Add friend		
join	Join		
playing	In-game		
free	Free		
lastactive	Last active		
bt_gift	Gift		
bt_message	Message		
bt_friend	Friend		
bt_chat	Chat		
Daily			
bt_daily	Daily		
info_daily	Daily Reward	Receive better rewards by logging in every day!	
dayloggedin	Daily Login	{$days} day(s) logged in	
daily_day	Day		
daily_today	Today		
again	Again		
next	Next		
skip	Skip		
GachaPage			
open	Open		
repeat_costume	Repeated Costume	You already have this costume, changed to {$reward}.	
timestack	Time Stack		
notenough_time		Please take some time off and comeback to open this chest later.	
notenough_gacha		Collect {$material} to open this chest!	
notenough_gift		Let's go to collect the {$item} by joining the competition.	
randomcount	Random count	Random count	
Rarity			
rarity	Rarity		
Common	Common		
Uncommon	Uncommon		
Rare	Rare		
Epic	Epic		
material_rate	Grade		
repeat_character		Already have {$character}. Transferd to {$jigsaw} jigsaws.	
SystemChat			
press_chat	Press enter to chat		
chat_joined		{$username} joined.	
chat_left		{$username} has left.	
chat_ping		{$username} thinks someone is here.	
chat_damage		{$username} received a damage.	
chat_flag		{$username} grabs a flag.	
chat_action		{$username} uses the {$action}.	
chat_rampage		{$username} received rampage {$rampage}.	
chat_dead		{$username} is defeated.	
			
Confirm			
summon_confirm		Are you sure to use {$item} for inviting the champion?	
accessory_confirm_inuse		This accessory is equipped by {$name}, are you sure to switch it to this champion?	
rent_confirm_inuse		The rental will {$expire}. Are you sure to start renting again?	
rent_expire		expire in {$time}	
rent_confirm		Are you sure to rent {$character} now?	
exchange_confirm		Are you sure to exchange your things to the {$item}?	
deal_confirm		Are you sure to accept this deal to get the {$item}?	
room_exit_confirm		Are you sure to exit from this matchmaking?	
tutorial_skip_confirm		Are you sure you want to skip the tutorial?	
logout_confirm		Are you sure you want to log out?	
leave	Leave The Match		
leave_confirm	Exit	Are you sure you want to leave the match?	
quit_confirm	Quit Game	Are you sure you want to quit the game?	
language_confirm	Language	In order to change language, the game will be restarted. Are you sure to continue?	
popup_newcharacter	New Champion	The new champion is here for you!	
popup_reward	Reward	You got the {$item}.	
popup_rewards	Rewards	You got {$amount} {$item}s.	
blacklist_notif	Notice!	A player on your backlist has joined the game. Would you like to join?	
blacklist_confirm		Are you sure you add this player to the backlist?	
unban_confirm		Are you sure to unblock this player?	
blacklisted		You have blacklisted this player.	
playagain_confirm		Someone invited you to the next match. Will you accept the invitation?	
endgame_report		Reported this player to the developer successfully.	
			
			
Setting			
info_setting	Settings		
bt_logout	Log Out		
bt_change	Change		
bt_feedback	Feedback		
bt_account	Account		
bt_game	Gameplay		
bt_apply	Apply		
bt_quit	Quit Game		
bt_main	Main Menu		
lb_appver	Game Version		
lb_servicever	Service Version		
lb_graphic	Graphic		
lb_screen	Screen Mode		
lb_resolution	Resolution		
lb_fastping	Fast ping alert		
lb_popup	Popup message		
lb_autobag	Auto close bag		
lb_highlight	Highlight gizmos		
lb_guide	Guide target		
Low	Low		
Normal	Normal		
High	High		
Fullscreen	Fullscreen		
Windowed	Windowed		
News			
info_news	News!	News Board	
lb_nonews	There is no news		
news_commu_discord	The Last Bug Community		
news_commu_fb	The Last Bug Fanpage		
news_adventure	Be prepared for an adventure		
news_event_halloween			
Manual			
info_manual	Manual Book	Manual Book	
tab_actionitem	Action		
tab_environment	Environment		
tab_gameact	Game Activity		
sub_item	Item		
sub_ability	Ability		
sub_block	Block		
sub_envi	Environment		
sub_gameact	Activity		
Hide	Hide		
Show	Show		
Atk	Attack		
Buff	Support		
Ward	Trap		
Hp	Life Point		
Damage	Damage		
Target	Target		
Warning	Warning		
Quicksand	Quicksand		
Water	Water		
NotMovement	Difficult to move		
Reward	Reward		
Energy	Energy		
Unmove	Inaccessible		
Flag	Flag		
Def	Defend		
Block	Block		
TargetAround	Around		
TargetRange	Range		
TargetExclusively	Exclusive		
TargetAroundAOE	Around AOE		
TargetRangeAOE	Range AOE		
TargetRandom	Random Target		
shottarget	Single Target		
fire	Fire		
movement	Movement		
ability	Ability		
lb_tips	Tips		
tips_0	Tips_Blessing	Golden clovers are blessings from heaven. Every champion will receive it and grants more rewards!	
tips_1	Tips_BlockDetail	Double-click at the block to check terrain information	
tips_2	Tips_Flag	Flag of victory, only collect 3 of them and you'll be the winner. You can also use this flag to open the winner chest.	
tips_3	Tips_GameAc	There'll be a notification or count down for significant activities. You better focus and keep your eyes out because everywhere is dangerous.	
tips_4	Tips_RampageChangeToGift	Every Rampage point from in-game activities will be exchanged for rewards after the game!	
tips_5	Tips_RampageGet	Breaking objects, collecting flags, and damaging enemies. These ways are how to get more Rampage Point.	
tips_6	Tips_Recycle	You can recycle an unused item into the Energy and Rampage point.	
tips_7	Tips_Narrative01	There was a war between the Savior who protected the herbivore bugs, and the Alpha who led by the predators.	
tips_8	Tips_Narrative02	All challengers fight for their life to be the last bug. Don't underestimate your opponent, anything can happen.	
tips_9	Tips_Narrative03	Fame is temporary, but legend lasts eternity.	
tips_10	Tips_Narrative04	Keep an eye on enemies when landing. This may gives you an advantage.	
tips_11	Tips_Narrative05	Our cute little bugs have got their own talent. Choose a champion to match with your play style.	
tips_12	Tips_Narrative06		
tips_13	Tips_Narrative07	Hope your pocket item was well prepared for this match.	
tips_14	Tips_Tips_Blacklist	You can get away from the players causing trouble and ruin the fun within the game just by making a black list.	
			
Tooltips			
tooltips_coin		{d@Coin}	
tooltips_gem		{d@Gem}	
tooltips_leafpoint		{d@LeafPoint}	
tooltips_exp		{d@Exp}	
tooltips_characterexp		{d@CharacterExp}	
tooltips_jigsaw		{d@Jigsaw}	
tooltips_blessing		{d@info_blessing}	
tooltips_casual		{d@casual}	
tooltips_compete		{d@compete}	
tooltips_practice		{d@practice}	
tooltips_favorite		{d@info_favorite}	
tooltips_material		{d@category_Material}	
tooltips_material_gift		{d@material_gift}	
tooltips_material_flag		{d@material_flag}	
tooltips_material_sachet		{d@material_9}	
tooltips_material_charecipe		{d@material_8}	
tooltips_material_halloween		{d@material_halloween}	
tooltips_material_festival		{d@material_festival}	
Summary			
obj_main	Main Objectives		
obj_sub	Sub Objectives		
point	Point		
bt_playagain	Play Again		
lb_noreward	No reward		
Arena			
obj_flag	Collect 3 flags		
obj_kill	Defeat them all!		
obj_survive	Be the last bug standing!		
intro_ready	Ready		
intro_go	Go		
lb_waitturn	Waiting another player turn		
lb_yourturn	Your Turn		
lb_endturn	End Turn		
lb_timeout	Time Out		
status_coming	is coming		
status_working	is working		
using	Using...		
welcome	Welcome!		
start	Start Game		
Login			
lb_createacc	Create Account	Create an account to save your progress!	
lb_username	Username	Username or Email	
lb_password	Password		
lb_disname	Display Name	Please enter your display name	
lb_email	Email		
bt_register	Register		
lb_backtologin	Back to Login		
lb_headerlogin	Join the Competition		
bt_login	Login		
bt_guest	Play now		
lb_or	or		
			
			
Information			
info_blessing	Blessing Bonus	According to ancient bug beliefs, golden clovers are blessings from heaven. Every champion will receive it as a refreshing every morning. Blessing grants more rewards!	
info_favorite	Favorite	Give a star to your favorite champion, let them shine in the main menu, and be the first pick when entering the match. So it doesn't take a long time to decide.	
info_mvp	Role-Playing Style	The role-playing style that you got from the end of the match is related to your behavior in the arena.	
info_permission	Private Room	The private room will allow only your friends to join and play together, The game rewards are don't similar to the public room.	
info_finishhim	Finishing Shot	Finishing shot is the cool shot that will appear when you defeat someone! Choose one that you want to show off.	
info_avatar	Avatar	Choose the image that you want to be your avatar.	
info_state_move	Move	Select a block to move.	
info_state_use	Use Something	Use an item or ability.	
info_costume	Costume	Dress up your champion to stand out from the arena.	
info_ability	Ability	Unlock the champion's ability, and choose the right for you to use!	
info_pocket	Pocket Item	The pocket item for use in the arena. Our staff will bring it to be nearby you. Don't forget to claim it!	
info_pocketmain	Pouch Bag	The bag to pack all of the things you need to take it to the arena.	
info_shovel	Shovel	{d@act_5}	
info_parachute	Parachute	A parachute that will make you stand out and land gracefully.	
info_levelup	Level-up Reward	Get 3 Leaf Points for every level up!	
info_join	Join a Match	Enter the code sent from your friend to join.	
info_friend	Friends	Friends Board	
info_rank	Ranked Tier	Ranked Tier	
info_mail	Mailbox	Mailbox	
lb_nomail	No new mail		
info_chat	Chat Log		
			
Mail Content			
mail_welcome	Welcome Gift!	Welcome to the Bug world! Yippo is your first champion. Have a nice time!	
mail_refund	Refund	Something went wrong for inviting the champion. Take this returned item and try again!	
			
			
			
			
			
			
			
			
			
Error Handle			
room_kicked		The host has kicked you from the matchmaking. Keep calm, just find new!	
login_empty		Please enter your user name and password.	
login_incorrect		Please enter the correct password.	
login_fb_fail		Facebook login failed, please try again.	
login_steam_fail	No Platform Available	Unable to log into the platform. Please make sure that you are running through the correct launcher.	
login_getuser_fail		GetUserData failed:	
login_fail		Login failed:	
regis_incomplete		Please complete all fields.	
regis_wrongemail		Please enter your correct email.	
regis_shortpass		Please enter a password with at least 8 characters	
regis_fail		Registration failed:	
regis_repeat_username		This Username has already been taken	
regis_repeat_displayname		This display name has already been taken	
regis_completed		Your account has been created!	
error_roomclosed	The lobby is closed!	The lobby is closed and can't be joined. Please join another game.	
error_roomfull	The lobby is full!	The lobby is full! Please join another game.	
error_inroom	Can't Join!	Can't join another lobby. To move a game you must leave this game.	
error_invalidcode	Invalid code	Invalid code or the lobby has no longer existed. Please try again.	
error_cantcreate	Cannot create a game.	Cannot create a game. Please try again	
error_NotFoundGameMode	Alert!	Not Found This GameMode. Please try again.	
error_RoomData	Alert!	Disconnected from the game. Please try again.	
error_Timeout	Timeout!	Disconnected from the game. Please try again.	
error_CreatedRoom	Error!	The client is not on Master Server or not yet ready to call operations.	
error_DisbleConnect	Unstable connection!	The connection has been lost or not yet ready. Please try again.	
error_cantbuy	Cannot buy	Sorry, you cannot buy it right now. Please try again.	
error_soft	Oops	Please try again.	
error_notenough	Not enough	You don't have enough {$item}(s).	
error_exchangelimit	Limit!	You have reached this exchange limit per day.	
